082	0	0	0;0;0;0;0;0;0;3;0;0	0	0	2.57224194660756	rnoCirc_010530	
chr12	110896087	110915478	+	mmuCirc_002271	Tecpr2	CTO:ANNOTATED:CDS:5UTR	3	549	NM_001081057:NM_001289510:NM_175336	0	0	0.0185119210755352	0	0	0.0982533341040761	0.0292867224602159	0.0989465849724082	0.397775875967117	0.0573446200926087	0;0;1;0;0;3;1;3;10;2	0	0	2.36558061695499		
chr12	110896087	110919026	+	mmuCirc_002272	Tecpr2	CTO:ANNOTATED:CDS:5UTR	4	707	NM_001081057:NM_001289510:NM_175336	0	0	0.0185119210755352	0.0192294131873431	0	0.0327511113680254	0.0585734449204318	0.0659643899816055	0.23866552558027	0.086016930138913	0;0;1;1;0;1;2;2;6;3	0	0	1.93179605313843		
chr12	111081724	111103805	+	mmuCirc_002273	Rcor1	CTO:ANNOTATED:CDS	6	692	NM_198023	0.0179914506425692	0	0.0185119210755352	0	0	0.0655022227360508	0	0.0989465849724082	0	0.0286723100463043	1;0;1;0;0;2;0;3;0;1	0	0	1.36010840987627	rnoCirc_010813	
chr12	111097455	111100038	+	mmuCirc_002274	Rcor1	CTO:ANNOTATED:CDS	2	281	NM_198023	0	0	0.0185119210755352	0	0	0.131004445472102	0.0292867224602159	0.0659643899816055	0.0795551751934235	0.0286723100463043	0;0;1;0;0;4;1;2;2;1	0	0	1.79494995878568		
chr12	111219811	111222397	+	mmuCirc_002275	Traf3	CTO:ALT_DONOR:5UTR	1	2587	NM_001286122:NM_011632	0.0359829012851383	0.0341334195498	0.0185119210755352	0.0384588263746862	0	0.294760002312228	0.175720334761295	0.428768534880436	0.835329339530947	0.430084650694565	2;2;1;2;0;9;6;13;21;15	0	0	3.25022050736879		
chr12	111219811	111243538	+	mmuCirc_002276	Traf3	CTO:ANNOTATED:CDS:5UTR	5	695	NM_001286122:NM_011632	0	0	0	0.0576882395620293	0.0546803290450771	0.196506668208152	0.292867224602159	0.263857559926422	0.477331051160541	0.258050790416739	0;0;0;3;3;6;10;8;12;9	0	1	3.16118001496381	rnoCirc_010810	
chr12	111219811	111248646	+	mmuCirc_002277	Traf3	CTO:ANNOTATED:CDS:5UTR	6	776	NM_001286122:NM_011632	0	0	0	0	0.0364535526967181	0.0982533341040761	0.0292867224602159	0.197893169944816	0.159110350386847	0.114689240185217	0;0;0;0;2;3;1;6;4;4	0	0	2.34556643989966		
chr12	111237562	111243538	+	mmuCirc_002278	Traf3	CTO:ANNOTATED:CDS:5UTR	4	584	NM_001286122:NM_011632	0	0	0.0185119210755352	0	0	0	0	0.0989465849724082	0.0397775875967117	0	0;0;1;0;0;0;0;3;1;0	0	0	1.60327076630042		
chr12	111322803	111323173	-	mmuCirc_002279	Cdc42bpb	CTO:ANNOTATED:CDS	2	287	NM_183016	0	0	0.0185119210755352	0	0	0.163755556840127	0.117146889840864	0.263857559926422	0.23866552558027	0.114689240185217	0;0;1;0;0;5;4;8;6;4	0	0	3.06074694491013		
chr12	111336026	111345623	-	mmuCirc_002280	Cdc42bpb	CTO:ANNOTATED:CDS	4	421	NM_183016	0	0	0.092559605377676	0	0.0364535526967181	0.0982533341040761	0.146433612301079	0.131928779963211	0.278443113176982	0.114689240185217	0;0;5;0;2;3;5;4;7;4	0	0	2.24145445335192	rnoCirc_010808	hsaCirc_005178
chr12	111592577	111604564	+	mmuCirc_002281	Mark3	CTO:ANNOTATED:CDS	2	246	NM_021516:NM_022801	0.0179914506425692	0	0.0185119210755352	0.0576882395620293	0.127587434438513	0.163755556840127	0.175720334761295	0.263857559926422	0.397775875967117	0.229378480370435	1;0;1;3;7;5;6;8;10;8	0	1	2.32605624718455	rnoCirc_010806	
chr12	111592577	111618383	+	mmuCirc_002282	Mark3	CTO:ANNOTATED:CDS	4	361	NM_021516:NM_022801	0	0	0.0555357632266056	0.0769176527493725	0.0729071053934362	0.458515559152355	0.468587559363454	0.857537069760872	0.875106927127658	0.45875696074087	0;0;3;4;4;14;16;26;22;16	0	1	3.66038574789727	rnoCirc_010804	
chr12	111592577	111624543	+	mmuCirc_002283	Mark3	CTO:ANNOTATED:CDS	6	489	NM_021516:NM_022801	0	0	0.0370238421510704	0.0192294131873431	0.018226776348359	0.262008890944203	0	0.0659643899816055	0.119332762790135	0	0;0;2;1;1;8;0;2;3;0	0	0	1.32594649596595	rnoCirc_010802	
chr12	111592577	111629115	+	mmuCirc_002284	Mark3	CTO:ANNOTATED:CDS	11	1213	NM_021516:NM_022801	0	0	0.0185119210755352	0.0192294131873431	0.018226776348359	0.0982533341040761	0	0.0329821949908028	0	0.0286723100463043	0;0;1;1;1;3;0;1;0;1	0	0	0.600148357236688		
chr12	111633617	111640040	+	mmuCirc_002285	Mark3	CTO:ANNOTATED:CDS	2	322	NM_021516:NM_022801	0	0	0.0185119210755352	0.0192294131873431	0.018226776348359	0.0327511113680254	0	0.296839754917225	0.198887937983559	0.0573446200926087	0;0;1;1;1;1;0;9;5;2	0	0	1.98412001425241	rnoCirc_010798	
chr12	111633617	111647728	+	mmuCirc_002286	Mark3	CTO:ANNOTATED:CDS	3	580	NM_021516:NM_022801	0	0	0	0	0	0.0655022227360508	0.117146889840864	0	0	0.0573446200926087	0;0;0;0;0;2;4;0;0;2	0	0	2.27497095682719		
chr12	111772319	111774583	+	mmuCirc_002287	Klc1	CTO:ANNOTATED:CDS:5UTR	2	493	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0	0	0.0192294131873431	0	0.327511113680254	0.0585734449204318	0.197893169944816	0.318220700773694	0.086016930138913	0;0;0;1;0;10;2;6;8;3	0	0	3.01055163284364		
chr12	111774353	111778700	+	mmuCirc_002288	Klc1	CTO:ANNOTATED:CDS	5	726	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0.0179914506425692	0	0	0.0192294131873431	0	0.0655022227360508	0	0.0659643899816055	0.159110350386847	0.0573446200926087	1;0;0;1;0;2;0;2;4;2	0	0	1.85404206972748		
chr12	111775924	111778700	+	mmuCirc_002289	Klc1	CTO:ANNOTATED:CDS	4	495	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0.0179914506425692	0	0	0.0384588263746862	0	0.0655022227360508	0.0878601673806477	0.164910974954014	0.23866552558027	0	1;0;0;2;0;2;3;5;6;0	0	0	2.23893284104138		hsaCirc_005193
chr12	111775924	111782043	+	mmuCirc_002290	Klc1	CTO:ANNOTATED:CDS	6	769	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0	0	0	0	0	0.0292867224602159	0	0.119332762790135	0	0;0;0;0;0;0;1;0;3;0	0	0	2.05083083733911		
chr12	111778020	111789459	+	mmuCirc_002291	Klc1	CTO:ANNOTATED:CDS	8	826	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0.0539743519277075	0.0512001293247	0.148095368604282	0.134605892311402	0.164040987135231	0.85152889556866	0.702881339045181	1.81402072449415	2.7048759565764	1.03220316166696	3;3;8;7;9;26;24;55;68;36	1	1	3.40095084297475	rnoCirc_010819	
chr12	111778020	111789486	+	mmuCirc_002292	Klc1	CTO:ANNOTATED:CDS	8	853	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0.0179914506425692	0.0512001293247	0.0740476843021408	0.134605892311402	0.0729071053934362	0.786026672832609	0.380727391982807	0.95648365473328	1.39221556588491	0.745480061203913	1;3;4;7;4;24;13;29;35;26	0	1	3.30193577610191	rnoCirc_010820	
chr12	111781652	111789459	+	mmuCirc_002293	Klc1	CTO:ANNOTATED:CDS	6	636	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0	0	0	0	0.0655022227360508	0	0.131928779963211	0.0795551751934235	0	0;0;0;0;0;2;0;4;2;0	0	0	2.44559384003871		
chr12	111785272	111785502	+	mmuCirc_002294	Klc1	CTO:ANNOTATED:CDS	2	118	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0.0170667097749	0	0	0	0.0327511113680254	0.0878601673806477	0.296839754917225	0.0397775875967117	0.0286723100463043	0;1;0;0;0;1;3;9;1;1	0	0	1.95771101751449		
chr12	111785272	111787596	+	mmuCirc_002295	Klc1	CTO:ANNOTATED:CDS	3	227	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0.0179914506425692	0	0	0	0	0.0327511113680254	0	0.0659643899816055	0.119332762790135	0	1;0;0;0;0;1;0;2;3;0	0	0	1.79257615909785		hsaCirc_005197
chr12	111787488	111789459	+	mmuCirc_002296	Klc1	CTO:ANNOTATED:CDS	2	244	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0	0.0185119210755352	0	0	0	0.0292867224602159	0.0989465849724082	0.0397775875967117	0	0;0;1;0;0;0;1;3;1;0	0	0	1.50258019279249		
chr12	111787488	111789486	+	mmuCirc_002297	Klc1	CTO:ANNOTATED:CDS	2	271	NM_008450:NM_001025360:NM_001081959:NM_001025358:NM_001025359:NM_001025363:NM_001025361:NM_001025362	0	0	0	0	0	0	0	0.0989465849724082	0.119332762790135	0	0;0;0;0;0;0;0;3;3;0	0	0	2.68635228775458		
chr12	111843545	111844996	-	mmuCirc_002298	Ppp1r13b	CTO:ANNOTATED:CDS	2	372	NM_011625	0	0.0170667097749	0	0.0192294131873431	0.0364535526967181	0.196506668208152	0	0.0329821949908028	0.278443113176982	0.0286723100463043	0;1;0;1;2;6;0;1;7;1	0	0	1.33304165692438		hsaCirc_005200
chr12	111843545	111846429	-	mmuCirc_002299	Ppp1r13b	CTO:ANNOTATED:CDS	3	474	NM_011625	0	0	0.0185119210755352	0	0	0.0982533341040761	0.0585734449204318	0.164910974954014	0.278443113176982	0.172033860277826	0;0;1;0;0;3;2;5;7;6	0	0	2.79279549951595		hsaCirc_005201
chr12	111844822	111846429	-	mmuCirc_002300	Ppp1r13b	CTO:ANNOTATED:CDS	2	277	NM_011625	0	0	0.0185119210755352	0	0	0.0327511113680254	0.0292867224602159	0.0989465849724082	0	0.0573446200926087	0;0;1;0;0;1;1;3;0;2	0	0	1.56965958395728		
chr12	111858210	111872433	-	mmuCirc_002301	Ppp1r13b	CTO:ANNOTATED:CDS	3	345	NM_011625	0.0899572532128458	0.0512001293247	0.129583447528746	0.0384588263746862	0.0546803290450771	0.85152889556866	0.673594616584965	1.64910974954014	1.43199315348162	0.573446200926087	5;3;7;2;3;26;23;50;36;20	1	0	3.47511801342075	rnoCirc_010823	hsaCirc_005203
chr12	111866415	111872433	-	mmuCirc_002302	Ppp1r13b	CTO:ANNOTATED:CDS	2	268	NM_011625	0	0	0	0	0	0.0982533341040761	0.0292867224602159	0.0989465849724082	0	0	0;0;0;0;0;3;1;3;0;0	0	0	2.14574998253415	rnoCirc_010824	hsaCirc_005204
chr12	112657068	112657196	-	mmuCirc_002303	Akt1	CTO:ANNOTATED:CDS	1	129	NM_001165894:NM_009652	0	0	0	0	0	0	0.0585734449204318	0.164910974954014	0.0795551751934235	0	0;0;0;0;0;0;2;5;2;0	0	0	2.49943235933738	rnoCirc_010832	
chr12	113112146	113123234	+	mmuCirc_002304	Mta1	CTO:ANNOTATED:CDS	5	471	NM_054081	0	0	0.0370238421510704	0.0961470659367156	0	0.163755556840127	0.0878601673806477	0.0989465849724082	0.318220700773694	0.114689240185217	0;0;2;5;0;5;3;3;8;4	0	0	2.19701157911019	rnoCirc_010837	
chr12	113143459	113144297	+	mmuCirc_002305	Crip2	CTO:ANNOTATED:CDS	3	363	NM_024223	0	0	0	0	0.0546803290450771	0	0	0	0	0	0;0;0;0;3;0;0;0;0;0	0	0	-1.900728284161		
chr12	113144494	113144746	+	mmuCirc_002306	Crip2	INTRONIC	1	253	NM_024223	0	0	0	0	0	0	0	0.0989465849724082	0	0	0;0;0;0;0;0;0;3;0;0	0	0	2.57224194660756		
chr12	116317830	116324210	+	mmuCirc_002307	Esyt2	CTO:ANNOTATED:CDS	5	417	NM_028731	0.0899572532128458	0.0682668390996	0.111071526453211	0.115376479124059	0.200494539831949	1.67030667976929	1.34718923316993	2.17682486939298	3.14242942014023	0.974858541574348	5;4;6;6;11;51;46;66;79;34	1	1	3.73643886728229	rnoCirc_010839	hsaCirc_014686
chr12	116321127	116324210	+	mmuCirc_002308	Esyt2	CTO:ANNOTATED:CDS	3	240	NM_028731	0	0	0	0	0	0.131004445472102	0	0	0	0	0;0;0;0;0;4;0;0;0;0	0	0	2.91651911706123		
chr12	116339547	116348314	+	mmuCirc_002309	Esyt2	CTO:ANNOTATED:CDS	6	616	NM_028731	0	0	0.0185119210755352	0	0	0	0	0	0.23866552558027	0	0;0;1;0;0;0;0;0;6;0	0	0	1.37385539594856		
chr12	116346504	116357934	+	mmuCirc_002310	Esyt2	CTO:ANNOTATED:CDS	5	397	NM_028731	0	0	0.0185119210755352	0.0192294131873431	0.018226776348359	0.0655022227360508	0.0878601673806477	0.0989465849724082	0.0397775875967117	0.0286723100463043	0;0;1;1;1;2;3;3;1;1	0	0	1.42203513606771		
chr12	117247657	117248700	+	mmuCirc_002311	Ptprn2	CTO:ANNOTATED:CDS	2	287	NM_011215	0	0	0	0	0	0.0982533341040761	0	0	0.0795551751934235	0	0;0;0;0;0;3;0;0;2;0	0	0	2.43965263448622		
chr12	117575555	117595307	+	mmuCirc_002312	Rapgef5	CTO:ANNOTATED:CDS	5	516	NM_175930	0.0179914506425692	0	0	0	0.018226776348359	0.0327511113680254	0	0.131928779963211	0.0397775875967117	0	1;0;0;0;1;1;0;4;1;0	0	0	1.01096777581649	rnoCirc_010847	hsaCirc_014005
chr12	117688564	117689236	+	mmuCirc_002313	Rapgef5	CTO:ANNOTATED:CDS	2	208	NM_175930	0	0	0	0.0769176527493725	0	0.0982533341040761	0	0	0	0	0;0;0;4;0;3;0;0;0;0	0	0	0.143524745333398		
chr12	119189819	119192327	-	mmuCirc_002314	Itgb8	CTO:ANNOTATED:CDS	3	572	NM_177290	0	0	0	0	0	0	0.0292867224602159	0.0329821949908028	0.159110350386847	0	0;0;0;0;0;0;1;1;4;0	0	0	1.95649448821484		
chr13	3556314	3557057	+	mmuCirc_002315	Gdi2	CTO:ANNOTATED:CDS	2	331	NM_008112	0.0179914506425692	0.0512001293247	0.0185119210755352	0.0384588263746862	0.0364535526967181	0.294760002312228	0.263580502141943	0.36280414489883	1.03421727751451	0.229378480370435	1;3;1;2;2;9;9;11;26;8	0	0	2.93466996234397		
chr13	6552634	6556702	+	mmuCirc_002316	Pitrm1	CTO:ANNOTATED:CDS	5	632	NM_145131	0.0359829012851383	0.0170667097749	0	0	0	0.0327511113680254	0.0292867224602159	0.0659643899816055	0.0795551751934235	0.086016930138913	2;1;0;0;0;1;1;2;2;3	0	0	1.43014969163755		hsaCirc_001776
chr13	8819863	8837023	-	mmuCirc_002317	Wdr37	CTO:ANNOTATED:CDS	4	633	NM_172445:NM_001039388	0	0.0341334195498	0	0.0384588263746862	0.018226776348359	0.0327511113680254	0	0.164910974954014	0.0795551751934235	0.0573446200926087	0;2;0;2;1;1;0;5;2;2	0	0	0.991246752800101		
chr13	8819863	8849669	-	mmuCirc_002318	Wdr37	CTO:ANNOTATED:CDS	8	963	NM_172445:NM_001039388	0	0	0	0	0.018226776348359	0.0982533341040761	0.0292867224602159	0.0659643899816055	0.0795551751934235	0.114689240185217	0;0;0;0;1;3;1;2;2;4	0	0	2.02024452593549		
chr13	8819863	8861265	-	mmuCirc_002319	Wdr37	CTO:ANNOTATED	12	1399	NM_172445:NM_001039388	0	0	0	0.0192294131873431	0	0	0	0.0989465849724082	0.0397775875967117	0	0;0;0;1;0;0;0;3;1;0	0	0	1.58995543394892		
chr13	8835297	8837023	-	mmuCirc_002320	Wdr37	CTO:ANNOTATED:CDS	2	383	NM_172445:NM_001039388	0.0179914506425692	0.0170667097749	0	0.0192294131873431	0.018226776348359	0.0327511113680254	0.205007057221511	0.131928779963211	0.318220700773694	0.172033860277826	1;1;0;1;1;1;7;4;8;6	0	0	2.28745736526929		
chr13	8835297	8849669	-	mmuCirc_002321	Wdr37	CTO:ANNOTATED:CDS	6	713	NM_172445:NM_001039388	0.0179914506425692	0.0170667097749	0.0370238421510704	0.0769176527493725	0.018226776348359	0.262008890944203	0.205007057221511	0.329821949908027	0.437553463563829	0.229378480370435	1;1;2;4;1;8;7;10;11;8	0	0	2.61110847511256	rnoCirc_005031	hsaCirc_001770
chr13	8835297	8861265	-	mmuCirc_002322	Wdr37	CTO:ANNOTATED	10	1149	NM_172445:NM_001039388	0	0.0170667097749	0.0185119210755352	0	0	0.0982533341040761	0.205007057221511	0.0989465849724082	0.198887937983559	0.0573446200926087	0;1;1;0;0;3;7;3;5;2	0	0	2.43918831862269	rnoCirc_005025	hsaCirc_001766
chr13	8836783	8849669	-	mmuCirc_002323	Wdr37	CTO:ANNOTATED:CDS	5	571	NM_172445:NM_001039388	0.0179914506425692	0	0	0.0192294131873431	0	0.131004445472102	0	0.0659643899816055	0.0795551751934235	0.0286723100463043	1;0;0;1;0;4;0;2;2;1	0	0	1.68031132084985	rnoCirc_005030	
chr13	8836783	8861265	-	mmuCirc_002324	Wdr37	CTO:ANNOTATED	9	1007	NM_172445:NM_001039388	0.0179914506425692	0	0.0370238421510704	0.0192294131873431	0	0.0655022227360508	0	0.0329821949908028	0.159110350386847	0.0286723100463043	1;0;2;1;0;2;0;1;4;1	0	0	1.13454294719086	rnoCirc_005024	
chr13	8842730	8849669	-	mmuCirc_002325	Wdr37	CTO:ANNOTATED:CDS	4	330	NM_172445:NM_001039388	0	0	0	0.0384588263746862	0.018226776348359	0.360262225048279	0.263580502141943	0.36280414489883	0.477331051160541	0.20070617032413	0;0;0;2;1;11;9;11;12;7	0	0	3.59026579234447	rnoCirc_005029	hsaCirc_001769
chr13	8842730	8861265	-	mmuCirc_002326	Wdr37	CTO:ANNOTATED	8	766	NM_172445:NM_001039388	0	0	0	0	0	0.0655022227360508	0	0.0659643899816055	0.198887937983559	0	0;0;0;0;0;2;0;2;5;0	0	0	2.55060721170428	rnoCirc_005023	hsaCirc_001765
chr13	8844787	8861265	-	mmuCirc_002327	Wdr37	CTO:ANNOTATED	7	689	NM_172445:NM_001039388	0	0	0	0.0192294131873431	0	0	0.0585734449204318	0.131928779963211	0.159110350386847	0.0573446200926087	0;0;0;1;0;0;2;4;4;2	0	0	2.26037677250063		
chr13	8985209	8992815	-	mmuCirc_002328	Gtpbp4	CTO:ANNOTATED:CDS	9	1065	NM_027000	0	0	0	0	0	0.0655022227360508	0.0878601673806477	0	0	0.0286723100463043	0;0;0;0;0;2;3;0;0;1	0	0	1.93671781535904		
chr13	9122108	9123962	+	mmuCirc_002329	Larp4b	CTO:ANNOTATED:CDS:5UTR	2	179	NM_172585	0.0179914506425692	0	0	0	0	0	0	0	0.119332762790135	0	1;0;0;0;0;0;0;0;3;0	0	0	0.937393914426107	rnoCirc_005041	hsaCirc_001760
chr13	9122108	9137301	+	mmuCirc_002330	Larp4b	CTO:ANNOTATED:CDS:5UTR	4	474	NM_172585	0.0359829012851383	0.0170667097749	0	0	0	0.196506668208152	0.117146889840864	0.230875364935619	0.23866552558027	0.114689240185217	2;1;0;0;0;6;4;7;6;4	0	0	2.78647134502904	rnoCirc_005042	hsaCirc_001759
chr13	9122108	9151224	+	mmuCirc_002331	Larp4b	CTO:ANNOTATED:CDS:5UTR	10	1169	NM_172585	0	0	0	0	0	0.0655022227360508	0	0.131928779963211	0	0	0;0;0;0;0;2;0;4;0;0	0	0	2.51064260318098		
chr13	9493105	9506689	+	mmuCirc_002332	Dip2c	CTO:ANNOTATED:CDS	2	183	NM_001081426	0	0	0	0	0	0	0	0.0329821949908028	0.159110350386847	0.0573446200926087	0;0;0;0;0;0;0;1;4;2	0	0	2.17319512120143	rnoCirc_005047	hsaCirc_001751
chr13	9493105	9571114	+	mmuCirc_002333	Dip2c	CTO:ANNOTATED:CDS	13	1577	NM_001081426	0	0	0	0	0	0	0	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;0;0;3;1	0	0	2.04178193859134		
chr13	9551746	9553471	+	mmuCirc_002334	Dip2c	CTO:ANNOTATED:CDS	2	318	NM_001081426	0	0	0	0.0384588263746862	0	0	0.0585734449204318	0.164910974954014	0.23866552558027	0	0;0;0;2;0;0;2;5;6;0	0	0	2.4427985935836		
chr13	9551746	9563224	+	mmuCirc_002335	Dip2c	CTO:ANNOTATED:CDS	4	521	NM_001081426	0	0	0	0	0	0.0982533341040761	0	0.0329821949908028	0	0	0;0;0;0;0;3;0;1;0;0	0	0	1.98465828467193		
chr13	9560671	9571114	+	mmuCirc_002336	Dip2c	CTO:ANNOTATED:CDS	6	605	NM_001081426	0	0.0170667097749	0	0	0	0.0655022227360508	0.117146889840864	0.0989465849724082	0.119332762790135	0.086016930138913	0;1;0;0;0;2;4;3;3;3	0	0	2.35248304144971		
chr13	9560671	9576918	+	mmuCirc_002337	Dip2c	CTO:ANNOTATED:CDS	9	934	NM_001081426	0.0359829012851383	0	0.0370238421510704	0	0.018226776348359	0.42576444778433	0.0878601673806477	0.494732924862041	0.437553463563829	0.0573446200926087	2;0;2;0;1;13;3;15;11;2	0	0	2.82621728147579	rnoCirc_005051	
chr13	9608944	9624067	+	mmuCirc_002338	Dip2c	CTO:ANNOTATED:CDS	8	976	NM_001081426	0	0	0	0	0	0	0	0	0	0.114689240185217	0;0;0;0;0;0;0;0;0;4	0	0	2.75156269883195		
chr13	9621879	9624067	+	mmuCirc_002339	Dip2c	CTO:ANNOTATED:CDS	4	468	NM_001081426	0	0	0	0	0	0.163755556840127	0	0	0	0	0;0;0;0;0;5;0;0;0;0	0	0	3.19971597316005	rnoCirc_005053	
chr13	9621879	9647040	+	mmuCirc_002340	Dip2c	CTO:ANNOTATED:CDS	8	1001	NM_001081426	0	0	0	0	0	0	0	0.0989465849724082	0	0	0;0;0;0;0;0;0;3;0;0	0	0	2.57224194660756		hsaCirc_001747
chr13	9710146	9735466	-	mmuCirc_002341	Zmynd11	CTO:ANNOTATED:CDS:5UTR	3	457	NM_001199141:NM_144516	0.0899572532128458	0.0170667097749	0.092559605377676	0.192294131873431	0.0911338817417952	0.786026672832609	0.673594616584965	0.791572679779266	1.75021385425532	0.45875696074087	5;1;5;10;5;24;23;24;44;16	0	1	3.02331893351115	rnoCirc_005057	hsaCirc_001743
chr13	9720773	9735466	-	mmuCirc_002342	Zmynd11	CTO:ANNOTATED:CDS:5UTR	2	295	NM_001199141:NM_144516	0.161923055783122	0.1365336781992	0.277678816133028	0.230752958248117	0.109360658090154	2.22707557302573	1.46433612301079	2.67155779425502	3.61976047130077	1.23290933199109	9;8;15;12;6;68;50;81;91;43	1	1	3.43677003858689	rnoCirc_005059	hsaCirc_001742
chr13	11566848	11572306	-	mmuCirc_002343	Ryr2	CTO:ANNOTATED:CDS	3	343	NM_023868	0	0	0	0	0	0	0	0.131928779963211	0	0.0286723100463043	0;0;0;0;0;0;0;4;0;1	0	0	2.10421226475737		
chr13	11587216	11588228	-	mmuCirc_002344	Ryr2	CTO:ANNOTATED:CDS	2	309	NM_023868	0.0359829012851383	0	0	0	0	0.0655022227360508	0.0292867224602159	0.0329821949908028	0.119332762790135	0	2;0;0;0;0;2;1;1;3;0	0	0	1.52953623953838		
chr13	11587216	11591372	-	mmuCirc_002345	Ryr2	CTO:ANNOTATED:CDS	3	457	NM_023868	0.0179914506425692	0.0170667097749	0.0185119210755352	0.0192294131873431	0.018226776348359	0	0	0.131928779963211	0.159110350386847	0.0286723100463043	1;1;1;1;1;0;0;4;4;1	0	0	0.54071561709203	rnoCirc_005066	
chr13	11601759	11623001	-	mmuCirc_002346	Ryr2	CTO:ANNOTATED:CDS	7	630	NM_023868	0	0	0	0	0.018226776348359	0.131004445472102	0	0	0	0	0;0;0;0;1;4;0;0;0;0	0	0	0.990967786881796		
chr13	11618607	11623001	-	mmuCirc_002347	Ryr2	CTO:ANNOTATED:CDS	4	331	NM_023868	0	0	0	0	0	0.131004445472102	0.146433612301079	0.296839754917225	0.198887937983559	0.086016930138913	0;0;0;0;0;4;5;9;5;3	0	0	3.16348376280776	rnoCirc_005072	
chr13	11635525	11649864	-	mmuCirc_002348	Ryr2	CTO:ANNOTATED:CDS	7	591	NM_023868	0	0	0	0	0	0	0.0292867224602159	0.0989465849724082	0.0397775875967117	0.0286723100463043	0;0;0;0;0;0;1;3;1;1	0	0	1.68403672924933	rnoCirc_005073	
chr13	11638432	11643900	-	mmuCirc_002349	Ryr2	CTO:ANNOTATED:CDS	3	253	NM_023868	0.0179914506425692	0.0341334195498	0	0	0.018226776348359	0.196506668208152	0.205007057221511	0.263857559926422	0.119332762790135	0.0286723100463043	1;2;0;0;1;6;7;8;3;1	0	0	2.30842383400862	rnoCirc_005074	
chr13	11638432	11649864	-	mmuCirc_002350	Ryr2	CTO:ANNOTATED:CDS	6	537	NM_023868	0	0	0	0	0	0	0.0292867224602159	0.0659643899816055	0.119332762790135	0	0;0;0;0;0;0;1;2;3;0	0	0	2.06846694469076		
chr13	11646493	11649864	-	mmuCirc_002351	Ryr2	CTO:ANNOTATED:CDS	3	284	NM_023868	0.0539743519277075	0.0341334195498	0.0555357632266056	0.0384588263746862	0.018226776348359	0.42576444778433	0.322153947062375	0.494732924862041	0.517108638757253	0.0573446200926087	3;2;3;2;1;13;11;15;13;2	0	0	2.44725390284705		
chr13	11646493	11655788	-	mmuCirc_002352	Ryr2	CTO:ANNOTATED:CDS	5	515	NM_023868	0	0	0	0	0.0364535526967181	0.0655022227360508	0	0.164910974954014	0	0	0;0;0;0;2;2;0;5;0;0	0	0	1.26921883349754		
chr13	11654366	11655788	-	mmuCirc_002353	Ryr2	CTO:ANNOTATED:CDS	2	231	NM_023868	0	0	0	0	0	0.0655022227360508	0.0292867224602159	0.164910974954014	0.23866552558027	0.0286723100463043	0;0;0;0;0;2;1;5;6;1	0	0	2.3164074102696		
chr13	11655563	11657125	-	mmuCirc_002354	Ryr2	CTO:ALT_DONOR:CDS	2	319	NM_023868	0	0	0	0.0192294131873431	0	0.0327511113680254	0	0.0989465849724082	0.119332762790135	0.0286723100463043	0;0;0;1;0;1;0;3;3;1	0	0	1.77076788944894		
chr13	11662259	11662360	-	mmuCirc_002355	Ryr2	CTO:ALT_DONOR:ALT_ACCEPTOR:CDS	1	102	NM_023868	0	0.0682668390996	0	0	0	0.0327511113680254	0.0292867224602159	0	0	0	0;4;0;0;0;1;1;0;0;0	0	0	0.279264500072598		
chr13	11665881	11681087	-	mmuCirc_002356	Ryr2	CTO:ANNOTATED:CDS	6	685	NM_023868	0	0	0	0	0	0.0655022227360508	0.0585734449204318	0.0989465849724082	0	0	0;0;0;0;0;2;2;3;0;0	0	0	2.21408189535593		
chr13	11669929	11681087	-	mmuCirc_002357	Ryr2	CTO:ANNOTATED:CDS	3	233	NM_023868	0.0179914506425692	0	0.0185119210755352	0	0	0.0327511113680254	0.0292867224602159	0.131928779963211	0.119332762790135	0	1;0;1;0;0;1;1;4;3;0	0	0	1.63880163864275	rnoCirc_005077	
chr13	11676198	11681087	-	mmuCirc_002358	Ryr2	CTO:ANNOTATED:CDS	2	172	NM_023868	0	0	0	0	0	0.0655022227360508	0.0292867224602159	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;2;1;0;3;1	0	0	1.87018121202191	rnoCirc_005078	hsaCirc_001671
