Suppl. Table 4. Mouse circRNA summary
chr,start,end,strand: coordinates in mm10 annotation
Annotation: NTO: intergenic; CTO: complete transcript overlap; AS: antisense; ITO: incomplete transcript overlap; ncRNA: non-coding RNA; INTRONIC: intronic; CDS,5UTR,3UTR: overlaps coding sequence, 5'UTR or 3'UTR; ANNOTATED: splice sites are annotated; ALT_DONOR, ALT_ACCEPTOR: not annotated splice donor or acceptor site
nExons: number of exons
length: predicted length
rawCounts: raw counts of backsplice-spanning reads in all samples in the same order as the preceding column names
allSHAM,allTAC: detected in all SHAM_mock or all TAC_mock with >=3 reads
rnoCircIndex, hsaCircIndex: index of rat,human homolog, if found
Normalized sample counts are given as backsplice-spanning reads per million uniquely aligned unspliced reads (RPM)


chr	start	end	strand	index	GeneSymbol	Annotation	nExons	length	transcripts	SHAM1_mock	SHAM2_mock	SHAM3_mock	TAC1_mock	TAC2_mock	SHAM1_RNaseR	SHAM2_RNaseR	SHAM3_RNaseR	TAC1_RNaseR	TAC2_RNaseR	rawCounts	allSHAM	allTAC	log2AvgRNaseEnrichment	rnoCircIndex	hsaCircIndex
chr1	192123539	192130460	-	mmuCirc_000718	Rcor3	CTO:ANNOTATED:CDS:5UTR	6	611	NM_001290278:NM_001290282:NM_144814:NM_001290279:NM_001290280	0.0179914506425692	0	0.0370238421510704	0	0.018226776348359	0	0.0292867224602159	0.0329821949908028	0.159110350386847	0.0286723100463043	1;0;2;0;1;0;1;1;4;1	0	0	0.756152224231179		
chr1	194752053	194786684	+	mmuCirc_000719	Plxna2	CTO:ANNOTATED:CDS	7	971	NM_008882	0	0	0	0	0	0	0	0.0329821949908028	0.0795551751934235	0.114689240185217	0;0;0;0;0;0;0;1;2;4	0	0	2.1575222089039		
chr10	3423494	3425766	+	mmuCirc_000720	Ppp1r14c	CTO:ANNOTATED:CDS	2	117	NM_133485	0	0.0341334195498	0	0.0192294131873431	0	0.0655022227360508	0.0878601673806477	0.131928779963211	0.159110350386847	0.0286723100463043	0;2;0;1;0;2;3;4;4;1	0	0	1.89795965051771		
chr10	3423494	3435433	+	mmuCirc_000721	Ppp1r14c	CTO:ALT_DONOR:CDS	2	9784	NM_133485	0.0359829012851383	0	0.0370238421510704	0	0	0.0655022227360508	0	0.0989465849724082	0.0397775875967117	0	2;0;2;0;0;2;0;3;1;0	0	0	1.08375234795554		
chr10	3423494	3437299	+	mmuCirc_000722	Ppp1r14c	CTO:ALT_DONOR:CDS	2	11650	NM_133485	0	0	0	0	0	0.0327511113680254	0	0.164910974954014	0.119332762790135	0	0;0;0;0;0;1;0;5;3;0	0	0	2.46947435595831		
chr10	4032232	4056861	+	mmuCirc_000723	Mthfd1l	CTO:ANNOTATED:CDS	7	685	NM_001170786:NM_172308:NM_001170785	0	0	0	0	0	0	0	0	0	0.114689240185217	0;0;0;0;0;0;0;0;0;4	0	0	2.75156269883195	rnoCirc_000169	
chr10	4512752	4520940	+	mmuCirc_000724	Ccdc170	CTO:ANNOTATED:CDS	4	717	NM_001195672	0	0	0	0.0384588263746862	0	0.0655022227360508	0	0.131928779963211	0.119332762790135	0.0286723100463043	0;0;0;2;0;2;0;4;3;1	0	0	1.88935705445039		
chr10	5110831	5117122	-	mmuCirc_000725	Syne1	CTO:ANNOTATED:CDS	4	666	NM_001079686	0	0	0	0	0	0	0	0	0.119332762790135	0	0;0;0;0;0;0;0;0;3;0	0	0	2.80046262890159		
chr10	5168687	5173061	-	mmuCirc_000726	Syne1	CTO:ANNOTATED:CDS	2	366	NM_001079686	0	0	0	0	0	0	0.0585734449204318	0.131928779963211	0.0795551751934235	0.0286723100463043	0;0;0;0;0;0;2;4;2;1	0	0	2.12449066440021		
chr10	5215192	5220504	-	mmuCirc_000727		NTO	1	5313		0	0	0	0	0	0	0.0292867224602159	0.0989465849724082	0.0397775875967117	0.0286723100463043	0;0;0;0;0;0;1;3;1;1	0	0	1.68403672924933		
chr10	5403841	5425760	-	mmuCirc_000728	Syne1	CTO:ANNOTATED:CDS	7	990	NM_153399	0	0.0170667097749	0	0	0	0.131004445472102	0.0292867224602159	0	0.159110350386847	0.086016930138913	0;1;0;0;0;4;1;0;4;3	0	0	2.2241484183936		
chr10	7134522	7154485	-	mmuCirc_000729	Cnksr3	CTO:ANNOTATED:CDS	7	729	NM_172546	0	0	0	0.0192294131873431	0.018226776348359	0.229257779576178	0	0.36280414489883	0	0.0573446200926087	0;0;0;1;1;7;0;11;0;2	0	0	1.98572070510527		hsaCirc_013804
chr10	7140319	7154485	-	mmuCirc_000730	Cnksr3	CTO:ANNOTATED:CDS	4	453	NM_172546	0	0.0512001293247	0	0.0384588263746862	0	0.196506668208152	0.0292867224602159	0.395786339889633	0.437553463563829	0.0286723100463043	0;3;0;2;0;6;1;12;11;1	0	0	2.30699559981017		
chr10	7152864	7154485	-	mmuCirc_000731	Cnksr3	CTO:ANNOTATED:CDS	2	291	NM_172546	0.0359829012851383	0.0682668390996	0.166607289679817	0.173064718686088	0.127587434438513	1.24454223198496	0.351440669522591	1.28630560464131	2.14798973022243	0.602118510972391	2;4;9;9;7;38;12;39;54;21	0	1	2.98858194180049	rnoCirc_000182	
chr10	7152864	7160807	-	mmuCirc_000732	Cnksr3	CTO:ANNOTATED:CDS	3	455	NM_172546	0.0179914506425692	0.0512001293247	0.0740476843021408	0.0576882395620293	0.0546803290450771	0.491266670520381	0.263580502141943	0.494732924862041	1.11377245270793	0.573446200926087	1;3;4;3;3;15;9;15;28;20	0	1	3.01082074811489	rnoCirc_000183	hsaCirc_013807
chr10	7640045	7640815	-	mmuCirc_000733	Pcmt1	CTO:ANNOTATED:CDS	2	207	NM_008786	0	0.0170667097749	0.0185119210755352	0.0192294131873431	0.018226776348359	0.0327511113680254	0.0585734449204318	0.164910974954014	0.198887937983559	0.086016930138913	0;1;1;1;1;1;2;5;5;3	0	0	1.73967942424236		
chr10	7640045	7649155	-	mmuCirc_000734	Pcmt1	CTO:ANNOTATED:CDS	5	449	NM_008786	0	0	0.0555357632266056	0	0	0.0327511113680254	0.175720334761295	0.0659643899816055	0.159110350386847	0.0573446200926087	0;0;3;0;0;1;6;2;4;2	0	0	1.99811605649576	rnoCirc_000002	hsaCirc_013779
chr10	7644325	7649155	-	mmuCirc_000735	Pcmt1	CTO:ANNOTATED:CDS	3	242	NM_008786	0	0	0	0	0	0.0982533341040761	0.0292867224602159	0.0329821949908028	0	0.0286723100463043	0;0;0;0;0;3;1;1;0;1	0	0	1.63840421585039		
chr10	7691335	7697649	+	mmuCirc_000736	Lats1	CTO:ANNOTATED:CDS:5UTR	2	628	NM_010690	0	0	0.0185119210755352	0	0	0.0982533341040761	0.0292867224602159	0.0659643899816055	0.0795551751934235	0.0286723100463043	0;0;1;0;0;3;1;2;2;1	0	0	1.72440792641709		
chr10	7701610	7703120	+	mmuCirc_000737	Lats1	CTO:ANNOTATED:CDS	1	1511	NM_010690	0	0	0	0	0	0.0982533341040761	0	0.164910974954014	0.0795551751934235	0.086016930138913	0;0;0;0;0;3;0;5;2;3	0	0	2.62357174624051		
chr10	7738723	7743736	+	mmuCirc_000738	Katna1	CTO:ANNOTATED:CDS:5UTR	3	514	NM_011835	0	0	0	0.0192294131873431	0	0	0	0	0.23866552558027	0.0573446200926087	0;0;0;1;0;0;0;0;6;2	0	0	2.33619053596527	rnoCirc_000004	hsaCirc_013771
chr10	7798467	7810458	+	mmuCirc_000739	Ppil4	CTO:ALT_ACCEPTOR:CDS	7	706	NM_026141	0	0	0	0	0.018226776348359	0.0327511113680254	0	0.164910974954014	0.0397775875967117	0.0286723100463043	0;0;0;0;1;1;0;5;1;1	0	0	1.63402070507221		
chr10	7810362	7814811	+	mmuCirc_000740	Ppil4	CTO:ANNOTATED:CDS	2	245	NM_026141	0	0	0.0185119210755352	0	0	0.0327511113680254	0	0	0.119332762790135	0.0286723100463043	0;0;1;0;0;1;0;0;3;1	0	0	1.1343650689728		hsaCirc_013762
chr10	8780519	8789601	-	mmuCirc_000741	Sash1	CTO:ANNOTATED:CDS	4	343	NM_175155	0	0.0341334195498	0.0370238421510704	0	0	0.196506668208152	0.0878601673806477	0.164910974954014	0.437553463563829	0.114689240185217	0;2;2;0;0;6;3;5;11;4	0	0	2.67910702498645	rnoCirc_000014	hsaCirc_013757
chr10	8780519	8814457	-	mmuCirc_000742	Sash1	CTO:ANNOTATED:CDS	6	444	NM_175155	0	0	0.0185119210755352	0	0	0.196506668208152	0.0585734449204318	0.131928779963211	0.119332762790135	0.143361550231522	0;0;1;0;0;6;2;4;3;5	0	0	2.64417174903742		hsaCirc_013755
chr10	8784198	8814457	-	mmuCirc_000743	Sash1	CTO:ANNOTATED:CDS	5	342	NM_175155	0	0	0	0	0	0.0655022227360508	0	0.0329821949908028	0.119332762790135	0	0;0;0;0;0;2;0;1;3;0	0	0	2.10064405605183		
chr10	8814241	8850491	-	mmuCirc_000744	Sash1	CTO:ANNOTATED:CDS	3	230	NM_175155	0	0	0	0	0	0.0327511113680254	0.0292867224602159	0.0329821949908028	0.0397775875967117	0.086016930138913	0;0;0;0;0;1;1;1;1;3	0	0	1.61834711826902	rnoCirc_000015	
chr10	9789363	9800068	-	mmuCirc_000745	Stxbp5	CTO:ANNOTATED:CDS	3	344	NM_001081344	0.0179914506425692	0	0	0	0	0	0.0292867224602159	0	0.119332762790135	0.0286723100463043	1;0;0;0;0;0;1;0;3;1	0	0	1.11477203072748		
chr10	9798122	9800068	-	mmuCirc_000746	Stxbp5	CTO:ANNOTATED:CDS	2	278	NM_001081344	0.0359829012851383	0	0	0.0961470659367156	0.0729071053934362	0.327511113680254	0.175720334761295	0.329821949908027	1.39221556588491	0.372740030601957	2;0;0;5;4;10;6;10;35;13	0	1	3.1473842277954		
chr10	9825370	9838160	-	mmuCirc_000747	Stxbp5	CTO:ANNOTATED:CDS	3	287	NM_001081344	0	0	0	0	0	0	0	0	0.119332762790135	0	0;0;0;0;0;0;0;0;3;0	0	0	2.80046262890159		
chr10	9835834	9843361	-	mmuCirc_000748	Stxbp5	CTO:ANNOTATED:CDS	4	407	NM_001081344	0	0	0	0.0192294131873431	0	0.0982533341040761	0	0.0659643899816055	0.119332762790135	0	0;0;0;1;0;3;0;2;3;0	0	0	2.16535832949071	rnoCirc_000016	hsaCirc_013753
chr10	9835834	9866680	-	mmuCirc_000749	Stxbp5	CTO:ALT_ACCEPTOR:CDS	6	576	NM_001081344	0	0	0	0	0	0.0327511113680254	0.0878601673806477	0.0329821949908028	0.159110350386847	0.0573446200926087	0;0;0;0;0;1;3;1;4;2	0	0	2.06997542506386		
chr10	9841871	9866680	-	mmuCirc_000750	Stxbp5	CTO:ALT_ACCEPTOR:CDS	4	368	NM_001081344	0	0	0	0	0	0.0327511113680254	0	0	0.119332762790135	0	0;0;0;0;0;1;0;0;3;0	0	0	2.09983205897444		
chr10	10698048	10782794	-	mmuCirc_000751	Grm1	CTO:ANNOTATED:CDS:3UTR	6	1795	NM_001114333:NM_016976	0.0179914506425692	0.0170667097749	0	0	0	0	0	0.0659643899816055	0.119332762790135	0.0286723100463043	1;1;0;0;0;0;0;2;3;1	0	0	0.874300835291609		
chr10	10719223	10746791	-	mmuCirc_000752	Grm1	CTO:ANNOTATED:CDS	4	1474	NM_001114333:NM_016976	0	0	0	0	0.0364535526967181	0.131004445472102	0.0292867224602159	0.0989465849724082	0.23866552558027	0	0;0;0;0;2;4;1;3;6;0	0	0	1.79718232342392		
chr10	10719223	10782794	-	mmuCirc_000753	Grm1	CTO:ANNOTATED:CDS	5	1710	NM_001114333:NM_016976	0	0	0	0	0.018226776348359	0.0655022227360508	0.0585734449204318	0.0989465849724082	0.0397775875967117	0	0;0;0;0;1;2;2;3;1;0	0	0	1.45745336382044		
chr10	10733159	10746791	-	mmuCirc_000754	Grm1	CTO:ANNOTATED:CDS	3	543	NM_001114333:NM_016976	0.0179914506425692	0.0170667097749	0	0.0384588263746862	0.0546803290450771	0.0982533341040761	0	0.296839754917225	0.119332762790135	0.20070617032413	1;1;0;2;3;3;0;9;3;7	0	0	1.51001201883549		
chr10	10733159	10782794	-	mmuCirc_000755	Grm1	CTO:ANNOTATED:CDS	4	779	NM_001114333:NM_016976	0.0179914506425692	0	0	0	0.018226776348359	0.131004445472102	0.146433612301079	0.329821949908027	0.0397775875967117	0.086016930138913	1;0;0;0;1;4;5;10;1;3	0	0	2.44550240907343		
chr10	10848450	10936578	-	mmuCirc_000756	Grm1	CTO:ALT_DONOR:CDS	1	88129	NM_001114333:NM_016976	0	0	0.0185119210755352	0	0	0	0	0.230875364935619	0.0795551751934235	0.0286723100463043	0;0;1;0;0;0;0;7;2;1	0	0	2.10073045892943		
chr10	10936329	10936578	-	mmuCirc_000757	Grm1	CTO:ANNOTATED:CDS	1	250	NM_001114333:NM_016976	0.0179914506425692	0	0	0	0	0.0655022227360508	0.0585734449204318	0.131928779963211	0	0.0286723100463043	1;0;0;0;0;2;2;4;0;1	0	0	1.8381883672314		
chr10	11178734	11185462	+	mmuCirc_000758	Shprh	CTO:ANNOTATED:CDS	4	433	NM_001284354:NM_172937:NM_001077707	0	0	0.0185119210755352	0.0384588263746862	0.018226776348359	0.0982533341040761	0.0878601673806477	0.131928779963211	0.23866552558027	0.0573446200926087	0;0;1;2;1;3;3;4;6;2	0	0	2.02744596734249		
chr10	12401311	12415246	-	mmuCirc_000759	Utrn	CTO:ANNOTATED:CDS	6	734	NM_011682	0	0	0	0.0192294131873431	0	0.131004445472102	0.0878601673806477	0.0659643899816055	0.119332762790135	0.0573446200926087	0;0;0;1;0;4;3;2;3;2	0	0	2.24623527354385		
chr10	12401311	12455564	-	mmuCirc_000760	Utrn	CTO:ANNOTATED:CDS	13	1635	NM_011682	0	0.0170667097749	0	0.0192294131873431	0.018226776348359	0.0655022227360508	0.0878601673806477	0.197893169944816	0.397775875967117	0.20070617032413	0;1;0;1;1;2;3;6;10;7	0	0	2.60493405008395		
chr10	12413936	12455564	-	mmuCirc_000761	Utrn	CTO:ANNOTATED:CDS	9	1033	NM_011682	0	0.0341334195498	0.0370238421510704	0.0192294131873431	0	0.0327511113680254	0.0878601673806477	0.0329821949908028	0.0397775875967117	0.086016930138913	0;2;2;1;0;1;3;1;1;3	0	0	1.0603212580698		
chr10	12421597	12448092	-	mmuCirc_000762	Utrn	CTO:ANNOTATED:CDS	5	660	NM_011682	0	0	0	0.0192294131873431	0	0	0	0.0329821949908028	0.119332762790135	0.0286723100463043	0;0;0;1;0;0;0;1;3;1	0	0	1.50571191208883	rnoCirc_000019	
chr10	12421597	12455564	-	mmuCirc_000763	Utrn	CTO:ANNOTATED:CDS	6	862	NM_011682	0	0	0.0370238421510704	0.0384588263746862	0	0.131004445472102	0.117146889840864	0.0659643899816055	0.517108638757253	0.114689240185217	0;0;2;2;0;4;4;2;13;4	0	0	2.44752537646986		
chr10	12436281	12442093	-	mmuCirc_000764	Utrn	CTO:ANNOTATED:CDS	3	437	NM_011682	0	0	0.0185119210755352	0	0.0364535526967181	0.0327511113680254	0.0292867224602159	0.131928779963211	0.0795551751934235	0.143361550231522	0;0;1;0;2;1;1;4;2;5	0	0	1.70576944435065		
chr10	12436281	12448092	-	mmuCirc_000765	Utrn	CTO:ANNOTATED:CDS	4	523	NM_011682	0	0	0	0	0	0.131004445472102	0.175720334761295	0.36280414489883	0.23866552558027	0.172033860277826	0;0;0;0;0;4;6;11;6;6	0	0	3.48441602126798		
chr10	12436281	12455564	-	mmuCirc_000766	Utrn	CTO:ANNOTATED:CDS	5	725	NM_011682	0.43179481542166	0.1024002586494	0.407262263661775	0.538423569245607	0.364535526967181	3.50436891637872	2.34293779681727	4.71645388368479	7.95551751934235	2.55183559412109	24;6;22;28;20;107;80;143;200;89	1	1	3.45657960322131		hsaCirc_013739
chr10	12436281	12465242	-	mmuCirc_000767	Utrn	CTO:ANNOTATED:CDS	7	862	NM_011682	0	0	0	0	0	0	0.0292867224602159	0.0989465849724082	0.0397775875967117	0.0286723100463043	0;0;0;0;0;0;1;3;1;1	0	0	1.68403672924933		
chr10	12439627	12455564	-	mmuCirc_000768	Utrn	CTO:ANNOTATED:CDS	4	613	NM_011682	0.0719658025702766	0.0341334195498	0.0370238421510704	0.0384588263746862	0.0546803290450771	0.491266670520381	0.205007057221511	0.857537069760872	1.11377245270793	0.430084650694565	4;2;2;2;3;15;7;26;28;15	0	0	3.06861418785743		
chr10	12475271	12486654	-	mmuCirc_000769	Utrn	CTO:ANNOTATED:CDS	4	556	NM_011682	0	0	0	0	0	0	0	0.0659643899816055	0.119332762790135	0.0573446200926087	0;0;0;0;0;0;0;2;3;2	0	0	2.28516757767736		
chr10	12481224	12486654	-	mmuCirc_000770	Utrn	CTO:ANNOTATED:CDS	2	416	NM_011682	0	0	0	0	0	0	0.117146889840864	0	0	0	0;0;0;0;0;0;4;0;0;0	0	0	2.77765000061683		
chr10	12525338	12538213	-	mmuCirc_000771	Utrn	CTO:ANNOTATED:CDS	2	330	NM_011682	0	0	0	0.0192294131873431	0.0364535526967181	0.0655022227360508	0.0292867224602159	0.0329821949908028	0.119332762790135	0.114689240185217	0;0;0;1;2;2;1;1;3;4	0	0	1.57713875663211	rnoCirc_000023	
chr10	12621191	12641044	-	mmuCirc_000772	Utrn	CTO:ANNOTATED:CDS	4	669	NM_011682	0	0	0	0.0192294131873431	0	0.0327511113680254	0	0.230875364935619	0.159110350386847	0.143361550231522	0;0;0;1;0;1;0;7;4;5	0	0	2.56723450017041		
chr10	12633944	12641044	-	mmuCirc_000773	Utrn	CTO:ANNOTATED:CDS	3	479	NM_011682	0	0	0	0	0.018226776348359	0.0327511113680254	0.146433612301079	0.131928779963211	0.198887937983559	0.0573446200926087	0;0;0;0;1;1;5;4;5;2	0	0	2.37004752826403		
chr10	12633944	12643611	-	mmuCirc_000774	Utrn	CTO:ANNOTATED:CDS	4	688	NM_011682	0.0179914506425692	0	0	0	0.0364535526967181	0.0982533341040761	0.0292867224602159	0.230875364935619	0.119332762790135	0.114689240185217	1;0;0;0;2;3;1;7;3;4	0	0	2.12863861184182		
chr10	12633944	12654834	-	mmuCirc_000775	Utrn	CTO:ANNOTATED:CDS	7	1050	NM_011682	0.0179914506425692	0	0	0	0.109360658090154	0	0.117146889840864	0.0659643899816055	0	0.086016930138913	1;0;0;0;6;0;4;2;0;3	0	0	0.917152526960708		hsaCirc_013737
chr10	12636596	12641044	-	mmuCirc_000776	Utrn	CTO:ANNOTATED:CDS	2	324	NM_011682	0	0	0	0	0	0.0982533341040761	0	0.0989465849724082	0.397775875967117	0.0286723100463043	0;0;0;0;0;3;0;3;10;1	0	0	2.70095235822043		
chr10	12636596	12654834	-	mmuCirc_000777	Utrn	CTO:ANNOTATED:CDS	6	895	NM_011682	0	0	0	0	0	0	0.0878601673806477	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;3;0;3;1	0	0	2.17155138328346		
chr10	12640927	12654834	-	mmuCirc_000778	Utrn	CTO:ANNOTATED:CDS	5	689	NM_011682	0	0	0	0	0	0	0.0878601673806477	0	0.0397775875967117	0.0573446200926087	0;0;0;0;0;0;3;0;1;2	0	0	1.98733196457873		hsaCirc_013736
chr10	12652711	12654834	-	mmuCirc_000779	Utrn	CTO:ANNOTATED:CDS	2	286	NM_011682	0	0	0	0	0	0.0655022227360508	0	0	0	0.086016930138913	0;0;0;0;0;2;0;0;0;3	0	0	2.25109234559593		hsaCirc_013734
chr10	12660779	12663538	-	mmuCirc_000780	Utrn	CTO:ANNOTATED:CDS	2	324	NM_011682	0	0	0	0.0384588263746862	0	0.0982533341040761	0.117146889840864	0.263857559926422	0.119332762790135	0.172033860277826	0;0;0;2;0;3;4;8;3;6	0	0	2.73697695796184		
chr10	12678580	12688427	-	mmuCirc_000781	Utrn	CTO:ANNOTATED:CDS	7	1077	NM_011682	0	0	0	0	0	0	0	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;0;0;3;1	0	0	2.04178193859134		
chr10	12697989	12699115	-	mmuCirc_000782	Utrn	CTO:ANNOTATED:CDS	2	270	NM_011682	0	0	0	0.0384588263746862	0	0.131004445472102	0	0.0329821949908028	0.0795551751934235	0.0286723100463043	0;0;0;2;0;4;0;1;2;1	0	0	1.59330085686975		
chr10	12713254	12727912	-	mmuCirc_000783	Utrn	CTO:ANNOTATED:CDS	6	985	NM_011682	0.0719658025702766	0.0512001293247	0.0555357632266056	0.0769176527493725	0.0364535526967181	0.131004445472102	0.322153947062375	0.36280414489883	0.198887937983559	0.143361550231522	4;3;3;4;2;4;11;11;5;5	1	0	1.60595667868592		
chr10	12720018	12720942	-	mmuCirc_000784	Utrn	CTO:ANNOTATED:CDS	2	212	NM_011682	0	0	0	0.0192294131873431	0	0.0327511113680254	0.0878601673806477	0.0329821949908028	0.0397775875967117	0	0;0;0;1;0;1;3;1;1;0	0	0	1.46086707428272	rnoCirc_000033	
chr10	12720018	12728818	-	mmuCirc_000785	Utrn	CTO:ANNOTATED:CDS	5	670	NM_011682	0	0	0	0	0.018226776348359	0	0.0292867224602159	0.131928779963211	0	0.0573446200926087	0;0;0;0;1;0;1;4;0;2	0	0	1.74774657614969	rnoCirc_000034	
chr10	13224784	13234211	-	mmuCirc_000786	Phactr2	CTO:ANNOTATED:CDS	3	277	NM_001033257:NM_001195096:NM_001195066:NM_001195065	0.0179914506425692	0	0	0	0	0	0.0878601673806477	0.0989465849724082	0.119332762790135	0	1;0;0;0;0;0;3;3;3;0	0	0	1.71953001203187		hsaCirc_013723
chr10	13224784	13239965	-	mmuCirc_000787	Phactr2	CTO:ANNOTATED:CDS	4	333	NM_001033257:NM_001195096:NM_001195066:NM_001195065	0.0539743519277075	0	0	0.0769176527493725	0.018226776348359	0.458515559152355	0.0878601673806477	0.329821949908027	0.23866552558027	0.114689240185217	3;0;0;4;1;14;3;10;6;4	0	0	2.49726870680592		
chr10	13224784	13253879	-	mmuCirc_000788	Phactr2	CTO:ANNOTATED:CDS	7	1222	NM_001033257:NM_001195096:NM_001195066:NM_001195065	0	0.0170667097749	0	0.0192294131873431	0	0.0655022227360508	0.0585734449204318	0.0989465849724082	0.159110350386847	0	0;1;0;1;0;2;2;3;4;0	0	0	1.98574066892475		hsaCirc_013719
chr10	13801404	13801949	-	mmuCirc_000789	Aig1	CTO:ALT_DONOR:CDS	1	546	NM_025446	0.0359829012851383	0	0	0	0.0364535526967181	0.0655022227360508	0.0585734449204318	0.0329821949908028	0.0397775875967117	0.20070617032413	2;0;0;0;2;2;2;1;1;7	0	0	1.50742409166885		
chr10	13985552	14066684	+	mmuCirc_000790	Hivep2	CTO:ALT_ACCEPTOR:5UTR	1	81133	NM_010437	0	0	0	0	0.018226776348359	0.131004445472102	0	0.0329821949908028	0.119332762790135	0.0286723100463043	0;0;0;0;1;4;0;1;3;1	0	0	1.86775176626796		
chr10	14004198	14066684	+	mmuCirc_000791	Hivep2	CTO:ALT_ACCEPTOR:5UTR	1	62487	NM_010437	0.0539743519277075	0.0682668390996	0.0740476843021408	0	0	0.262008890944203	0.0292867224602159	0.659643899816055	0.437553463563829	0.143361550231522	3;4;4;0;0;8;1;20;11;5	1	0	2.29783015925622		
chr10	14004198	14086082	+	mmuCirc_000792	Hivep2	CTO:ALT_DONOR:ALT_ACCEPTOR:5UTR	1	81885	NM_010437	0	0	0	0	0	0	0	0	0.159110350386847	0	0;0;0;0;0;0;0;0;4;0	0	0	3.16277680474228		
chr10	14004201	14011215	+	mmuCirc_000793	Hivep2	INTRONIC	1	7015	NM_010437	0	0	0	0.0384588263746862	0	0.0327511113680254	0	0.0329821949908028	0.23866552558027	0.0286723100463043	0;0;0;2;0;1;0;1;6;1	0	0	1.5583513419867		
chr10	14004201	14066684	+	mmuCirc_000794	Hivep2	CTO:ALT_ACCEPTOR:5UTR	1	62484	NM_010437	0.233888858353399	0.2218672270737	0.166607289679817	0.153835305498745	0.109360658090154	1.8013111252414	1.34718923316993	3.06734413414466	3.14242942014023	1.23290933199109	13;13;9;8;6;55;46;93;79;43	1	1	3.37019492746034		
chr10	14004201	14076962	+	mmuCirc_000795	Hivep2	CTO:ALT_DONOR:ALT_ACCEPTOR:5UTR	1	72762	NM_010437	0	0	0	0	0	0.0655022227360508	0	0.0989465849724082	0.159110350386847	0	0;0;0;0;0;2;0;3;4;0	0	0	2.61032689215939		
chr10	14004201	14086082	+	mmuCirc_000796	Hivep2	CTO:ALT_DONOR:ALT_ACCEPTOR:5UTR	1	81882	NM_010437	0.0179914506425692	0	0	0	0	0.229257779576178	0.0585734449204318	0.296839754917225	0.119332762790135	0.086016930138913	1;0;0;0;0;7;2;9;3;3	0	0	2.77606009973625		
chr10	14032304	14066684	+	mmuCirc_000797	Hivep2	CTO:ALT_ACCEPTOR:5UTR	1	34381	NM_010437	0	0	0	0	0	0.0327511113680254	0	0.0659643899816055	0.198887937983559	0.0286723100463043	0;0;0;0;0;1;0;2;5;1	0	0	2.05954061182823		
chr10	14066583	14076962	+	mmuCirc_000798	Hivep2	CTO:ALT_DONOR:5UTR	1	10380	NM_010437	0	0	0	0	0	0	0.0292867224602159	0.0659643899816055	0.159110350386847	0.0286723100463043	0;0;0;0;0;0;1;2;4;1	0	0	1.96270406454851		
chr10	14066583	14086082	+	mmuCirc_000799	Hivep2	CTO:ALT_DONOR:5UTR	1	19500	NM_010437	0	0	0	0	0.018226776348359	0.131004445472102	0.263580502141943	0.263857559926422	0.278443113176982	0.0286723100463043	0;0;0;0;1;4;9;8;7;1	0	0	2.96344051534205		
chr10	18089448	18096336	+	mmuCirc_000800	Reps1	CTO:ANNOTATED:CDS	7	982	NM_001111065:NM_009048	0.0539743519277075	0.0170667097749	0.0185119210755352	0.0384588263746862	0.0546803290450771	0.458515559152355	0.322153947062375	0.494732924862041	0.596663813950676	0.315395410509348	3;1;1;2;3;14;11;15;15;11	0	0	3.04128393064577	rnoCirc_000055	hsaCirc_013708
chr10	18092845	18094908	+	mmuCirc_000801	Reps1	CTO:ANNOTATED:CDS	5	703	NM_001111065:NM_009048	0	0	0.0185119210755352	0.115376479124059	0	0.360262225048279	0.292867224602159	0.428768534880436	0.477331051160541	0.20070617032413	0;0;1;6;0;11;10;13;12;7	0	0	3.42005606997961		
chr10	18092845	18096336	+	mmuCirc_000802	Reps1	CTO:ANNOTATED:CDS	6	858	NM_001111065:NM_009048	0	0	0	0	0	0.0327511113680254	0.0292867224602159	0.0989465849724082	0.198887937983559	0.114689240185217	0;0;0;0;0;1;1;3;5;4	0	0	2.29526514617078		
chr10	18092845	18121218	+	mmuCirc_000803	Reps1	CTO:ANNOTATED:CDS	14	1691	NM_001111065:NM_009048	0	0	0.0185119210755352	0	0	0	0	0.0989465849724082	0.0397775875967117	0	0;0;1;0;0;0;0;3;1;0	0	0	1.60327076630042		
chr10	19869294	19894802	-	mmuCirc_000804	Pex7	CTO:ANNOTATED:CDS	6	564	NM_001161825:NM_008822	0	0	0.0185119210755352	0.0192294131873431	0.018226776348359	0	0.0878601673806477	0.263857559926422	0.0397775875967117	0	0;0;1;1;1;0;3;8;1;0	0	0	1.24649145509157		
chr10	19884778	19894802	-	mmuCirc_000805	Pex7	CTO:ANNOTATED:CDS	5	464	NM_001161825:NM_008822	0	0	0	0.0192294131873431	0.018226776348359	0.0327511113680254	0	0.131928779963211	0.23866552558027	0.114689240185217	0;0;0;1;1;1;0;4;6;4	0	0	2.21564601325234		
chr10	20023608	20029203	+	mmuCirc_000806	Map3k5	CTO:ANNOTATED:CDS	4	641	NM_008580	0.0359829012851383	0.0170667097749	0.0370238421510704	0	0	0.294760002312228	0.146433612301079	0.494732924862041	0.357998288370406	0.20070617032413	2;1;2;0;0;9;5;15;9;7	0	0	3.10729893826777	rnoCirc_000064	hsaCirc_013697
